52	num.lii
nanotechnologie	n+f.nanotechnology
nanotube	n+m.nanotube
nantes	n+f.nantes
nantis	n+m.haves
nantucket	n+m.nantucket
naomi	n+f.naomi
napalm	n+m.napalm
napier	n+m.napier
naples	n+m.naples
napolitain	a.neapolitan
napoléon	n+m.napoleon
napoléonien	a.napoleonic
nappe	n+f.tablecloth
nappe phréatique	n+f.groundwater
nappes	n+f.tablecloths
napster	n+m.napster
nara	n+m.nara
narc	n+m.narc
narcisse	n+m.narcissus
narcissique	a.narcissistic
narcissisme	n+m.narcissism
narcolepsie	n+f.narcolepsy
narcotique	a.narcotic
narcotiques	n+m.narcotics
narguilé	n+f.hookah
narines	n+f.nostrils
narnia	n+f.narnia
narquois	a.smirking
narrateur	n+m.narrator
narratif	a.narrative
narration	n+f.narrative@n+f.storytelling@n+f.narration
narrations	n+f.narratives
narratrice	n+f.narrator
narré	v.narrated@a.narrated
nasal	a.nasal
nasale	a.nasal
nash	n+m.nash
nashua	n+m.nashua
nashville	n+m.nashville
nassau	n+f.nassau
nasser	n+m.nasser
nat	n+m.nat
natal	a.native@a.natal
natale	a.natal
natalia	n+f.natalia
natalie	n+f.natalie
natasha	n+f.natasha
natation	n+f.swimming@n+f.swim
natchez	n+m.natchez
nate	n+m.nate
nathan	n+m.nathan
nathaniel	n+m.nathaniel
natick	n+m.natick
natif	a.native@n+m.native@a+m.native
natifs	a.natives
nation	n+f.nation
national	a.national@a+m.national@a.domestic@a.nationwide@a.natl@a.countrywide
nationale	a+f.national@a.natl
nationalement	ad.nationally
nationalisme	n+m.nationalism
nationaliste	a.nationalist@n+m.nationalist@a.nationalistic
nationalistes	n+m.nationalists
nationalité	n+f.nationality
nationalités	n+f.nationalities
nationaux	n+m.nationals
nations	n+f.nations
native	a+f.native
nativité	n+f.nativity
nattage	n+m.matting
natte	n+m.mat
nattes	n+f.pigtails
naturalisation	n+f.naturalization
naturalisme	n+m.naturalism
naturaliste	n+m.naturalist@n+f.naturalist@a.naturalistic
naturalistes	n+m.naturalists
naturalisé	v.naturalized@a.naturalized
nature	n+f.nature
nature sauvage	n+f.wilderness
naturel	a.natural@a+m.natural
naturelle	a+f.natural
naturellement	ad.naturally@ad.understandably@ad.organically
naturels	n+m.naturals
natures	n+f.natures
naturiste	n+m.naturist@a.naturist
naturistes	n+m.naturists
naturopathie	n+f.naturopathy
naturopathique	a.naturopathic
naufrage	n+m.sinking@n+m.shipwreck
naufrages	n+m.shipwrecks
naufragé	n+m.castaway
nauru	n+f.nauru
nausée	n+f.nausea
nautile	n+m.nautilus
nautique	a.nautical
navajo	a.navajo@n+m.navajo
naval	a.naval
navarre	n+f.navarre
navarro	n+m.navarro
navet	n+m.turnip
navettage	n+m.commuting
navette	n+f.shuttle
navettes	n+f.shuttles
navetteur	n+m.commuter
navetteurs	n+m.commuters
navetteuse	n+f.commuter
navigabilité	n+f.airworthiness
navigable	a.navigable
navigateur	n+m.browser@n+m.navigator
navigateurs	n+m.browsers@n+m.navigators
navigation	n+f.navigation@n+f.browsing@n+f.nav@n+f.navigating
navigation de plaisance	n+f.boating@n+f.yachting
naviguant	v.browsing@v.sailing@v.boating@v.navigating@v.cruised@a.cruised
navigue	v.cruises@v.sails
naviguer	v.browse@v.cruise@v.navigate@v.sail
navigué	v.sailed@v.browsed@v.surfed
navire	n+m.ship@n+m.vessel
navire de guerre	n+m.warship
navires	n+m.ships@n+m.vessels
navires de guerre	n+m.warships
naxos	n+m.naxos
nazareth	n+m.nazareth
nazaréen	n+m.nazarene@a.nazarene
nazi	n+m.nazi@a.nazi
nazis	n+m.nazis
nazisme	n+m.nazism
naïf	a.naive
naïve	a.naive
ne	ad.not
ne correspond pas	v.mismatches
ne pas aimer	v.dislike
ne pas être d'accord	v.disagree
ne peut pas	v.cant
neal	n+m.neal
nearshore	a.nearshore
nebraska	n+m.nebraska
nectar	n+m.nectar
ned	n+m.ned
nef	n+f.nave
nehru	n+m.nehru
neige	n+f.snow@n+f.snowing@v.snows
neige fondue	n+f.slush@n+f.sleet
neiger	v.snow@v.snowing
neiges	n+f.snows
neigeux	a.snowy
neigé	v.snowed@a.snowed
neil	n+m.neil
nell	n+f.nell
nellie	n+f.nellie
nelly	n+f.nelly
nelson	n+m.nelson
neptune	n+m.neptune
nerf	n+m.nerve@n+m.nerf
nerfs	n+m.nerves
nerveusement	ad.nervously
nerveux	a.nervous@a.edgy
nervis	n+m.goons
nervosité	n+f.nervousness@n+m.jitters
nervuré	a.ribbed
ness	n+m.ness
nessus	n+m.nessus
nestlé	n+m.nestle
nestor	n+m.nestor
net	n+m.net@a.net@a.sharp@a.nett
netball	n+m.netball
netflix	n+m.netflix
netscape	n+m.netscape
nettement	ad.markedly@ad.cleanly
netteté	n+f.sharpness
nettoie	v.cleans@v.mops
nettoyage	n+m.cleaning@n+m.cleanup@n+m.cleansing
nettoyage détaillé	n+m.detailing
nettoyages	n+m.cleanups
nettoyant	v.cleaning@n+m.cleaner@v.clearing@v.cleansing@n+m.cleanser
nettoyants	n+m.cleansers
nettoyer	v.clean@v.cleanse
nettoyeur	n+m.cleaner
nettoyeurs	n+m.cleaners
nettoyé	v.cleaned@a.cleaned@v.cleansed
neuf	a.nine
neural	a.neural
neurobiologie	n+f.neurobiology
neurochirurgie	n+f.neurosurgery
neurologie	n+f.neurology
neurologique	a.neurological@a.neurologic
neurologue	n+m.neurologist
neurologues	n+m.neurologists
neuromusculaire	a.neuromuscular
neuronal	a.neuronal
neurone	n+m.neuron
neurones	n+m.neurons
neuropathie	n+f.neuropathy
neurophysiologie	n+f.neurophysiology
neuroscience	n+f.neuroscience
neurosciences	n+f.neurosciences
neurotransmetteur	n+m.neurotransmitter
neurotransmetteurs	n+m.neurotransmitters
neutralisant	v.neutralizing
neutralisation	n+f.neutralization
neutraliser	v.counteract@v.neutralize
neutralisé	v.neutralized@a.neutralized
neutralité	n+f.neutrality
neutre	a.neutral@a.neuter@a.neutered
neutres	n+m.neutrals
neutrino	n+m.neutrino
neutrinos	n+m.neutrinos
neutron	n+m.neutron
neutrons	n+m.neutrons
neutrophile	n+m.neutrophil
neutrophiles	n+m.neutrophils
neuvième	a.ninth@n+m.ninth
nevada	n+m.nevada
neveu	n+m.nephew
neveux	n+m.nephews
neville	n+m.neville
nevis	n+f.nevis
new-yorkais	n+m.yorker@n+m.yorkers
newark	n+m.newark
newcastle	n+m.newcastle
newell	n+m.newell
newham	n+m.newham
newman	n+m.newman
newmarket	n+m.newmarket
newport	n+m.newport
newry	n+m.newry
newsletter	n+f.newsletter
newsweek	n+m.newsweek
newton	n+m.newton
newtonien	a.newtonian
nexis	n+m.nexis
nexus	n+m.nexus
nez	n+m.nose@n+m.noses
ngultrum	n+m.ngultrum
nguyen	n+m.nguyen
ni	conj.nor@conj.neither
niacine	n+f.niacin
niagara	n+m.niagara
niais	n+m.simp@a.corny
niant	v.denying
nicaragua	n+m.nicaragua
nicaraguayen	a.nicaraguan@n+m.nicaraguan
nichant	v.nesting
niche	n+f.niche@v.nests@n+f.doghouse
nicher	v.nest
niches	n+f.niches
nichoir	n+f.birdhouse
nichoirs	n+f.birdhouses
nicholas	n+m.nicholas
nichols	n+m.nichols
nicholson	n+m.nicholson
nichon	n+m.titty
nichons	n+f.titties@n+m.hooters@n+f.boobies
niché	v.nested@v.nestled@a.nestled
nick	n+m.nick
nickel	n+m.nickel@n+m.nickle
nickelodeon	n+m.nickelodeon
nickels	n+m.nickels
nicklaus	n+m.nicklaus
nicola	n+m.nicola@n+f.nicola
nicolas	n+m.nicolas
nicole	n+f.nicole
nicosie	n+f.nicosia
nicotine	n+f.nicotine
nid	n+m.nest
nid d'abeilles	n+m.honeycomb
nidification	n+f.nesting
nids	n+m.nests
nids-de-poule	n+m.potholes
nie	v.denies
nielsen	n+m.nielsen
nier	v.deny@v.negate
nietzsche	n+m.nietzsche
nigel	n+m.nigel
niger	n+m.niger
nigeria	n+m.nigeria
nigérian	a.nigerian@n+m.nigerian
nihilisme	n+m.nihilism
nihon	n+m.nihon
nike	n+m.nike
nikita	n+f.nikita
nikkei	n+m.nikkei
nikki	n+f.nikki
nikko	n+m.nikko
nikolaï	n+m.nikolai
nikon	n+m.nikon
nil	n+m.nile
niles	n+m.niles
nils	n+m.nils
nilsson	n+m.nilsson
nim	n+m.nim
nimbus	n+m.nimbus
nina	n+f.nina
ninja	n+m.ninja
ninjas	n+m.ninjas
nintendo	n+f.nintendo
nippon	n+m.nippon
nirvana	n+m.nirvana
nissan	n+m.nissan
nitrate	n+m.nitrate
nitrates	n+m.nitrates
nitreux	a.nitrous
nitrile	n+m.nitrile
nitrique	a.nitric
nitrite	n+m.nitrite
nitro	n+m.nitro
nitrure	n+m.nitride
niue	n+f.niue
niveau	n+m.level@n+m.tier
niveaux	n+m.levels@n+m.tiers
niveler	v.level@v.levelling
niveleuse	n+f.grader
niveleuses	n+m.graders
nivelle	v.levels
nivellement	n+m.levelling
nivelé	v.levelled@a.levelled
nixon	n+m.nixon
nièce	n+f.niece
nièces	n+f.nieces
nié	v.denied@a.negated
nobel	n+m.nobel
noble	a.noble@a.lofty@n+m.nobleman
nobles	n+m.nobles
noblesse	n+f.nobility
nocif	a.harmful@a.noxious
nocturne	a.nightly@a.nocturnal@a.nighttime@n+m.nocturne@a.nocturne
nodal	a.nodal
nodule	n+m.nodule
nodules	n+m.nodules
noir	a.black@a+m.black@n+m.black@a.blk
noirceur	n+f.blackness
noirci	v.blackened@a.blackened
noire	a+f.black
noirs	n+m.blacks@n+m.negros
noisette	n+f.hazel@a.hazel@n+f.hazelnut
noix	n+f.nuts@n+f.nut@n+f.walnut@n+f.walnuts
noix de cajou	n+f.cashew
noix de coco	n+f.coconut@n+f.coconuts
noix de muscade	n+f.nutmeg
noix de pécan	n+f.pecan@n+f.pecans
nokia	n+m.nokia
nola	n+f.nola
nolan	n+m.nolan
nolo	n+m.nolo
nom	n+m.name@n+m.behalf@n+m.noun@n+m.nom
nom d'utilisateur	n+m.username
nom de code	n+m.codename
nom de famille	n+m.surname
nom de fichier	n+m.filename
nomade	n+m.nomad@n+f.nomad@a.nomad@a.nomadic
nomades	n+m.nomads
nombre	n+m.number
nombre d'acres	n+m.acreage
nombre de membres	n+m.membership
nombre de victimes	n+m.toll
nombre premier	n+m.prime
nombres	n+m.numbers
nombres premiers	n+m.primes
nombreuses	a+f.numerous
nombreux	a.many@a.numerous@a+m.numerous
nombril	n+m.navel
nome	n+m.nome
nomenclature	n+f.nomenclature
nominal	a.nominal
nominalement	ad.nominally
nomination	n+f.appointment@n+f.nomination
nominations	n+f.nominations
nommant	v.naming@v.nominating@v.appointing
nomme	v.names@v.appoints
nommer	v.name@v.appoint@v.nominate
nommé	a.named@v.named@v.appointed@a.appointed@v.nominated@a.nominated
noms	n+m.names@n+m.nouns
noms d'utilisateur	n+m.usernames
noms de famille	n+m.surnames
noms de fichiers	n+m.filenames
non	ad.no@ad.non@ad.nay@n+m.nay@int.nope@n+m.nays@ad.nae@n+m.noes
non abrégé	a.unabridged
non accompagné	a.unaccompanied
non accompli	a.unfulfilled
non affecté	a.unaffected
non agricole	a.nonfarm
non ajusté	a.unadjusted
non alloué	a.unallocated
non annoté	a.unannotated
non approuvé	a.unapproved
non armé	a.unarmed
non assuré	a.uninsured
non attaché	a.unattached
non attribué	a.unassigned
non autorisé	a.unauthorized@a.unauthorised
non censuré	a.uncensored
non chanté	a.unsung
non circulé	a.uncirculated
non classifié	a.unclassified
non classifiée	a.unclassified
non classé	a.unrated@a.ungraded
non classée	a.unrated
non commercial	a.noncommercial
non compressé	a.uncompressed
non comptabilisé	a.unaccounted
non confirmé	a.unconfirmed
non conforme	a.nonconforming
non connecté	a.unconnected
non consolidé	a.unconsolidated
non constitué en société	a.unincorporated
non contrôlé	a.uncontrolled@a.unchecked
non conventionnel	a.unconventional
non corrigé	a.uncorrected
non corrélé	a.uncorrelated
non coté	a.unlisted
non coupé	a.uncut
non coupée	a.uncut
non crédité	a.uncredited
non daté	a.undated
non destructif	a.nondestructive
non diagnostiqué	a.undiagnosed
non distribué	a.undistributed
non dit	a.untold
non divulgué	a.undisclosed
non documenté	a.undocumented
non durable	a.nondurable
non déclaré	a.undeclared
non découvert	a.undiscovered
non défini	a.unset
non dérangé	a.undisturbed
non détecté	a.undetected
non développé	a.undeveloped
non emballé	a.unwrapped
non enregistré	a.unregistered
non enregistrée	a.unregistered
non essentiel	a.inessential
non excusé	a.unexcused
non expiré	a.unexpired
non exprimé	a.unspoken
non filtré	a.unfiltered
non financé	a.unfunded
non fondé	a.unsubstantiated
non formé	a.untrained
non gagné	a.unearned
non garanti	a.unsecured
non gouvernemental	a.nongovernmental
non identifié	a.unidentified
non initialisé	a.uninitialized
non initié	a.uninitiated
non intentionnel	a.unintended
non invasif	a.noninvasive
non linéaire	a.nonlinear
non livrable	a.undeliverable
non lié	a.unrelated@a.unbound
non lu	a.unread
non lue	a.unread
non marié	a.unmarried
non marqué	a.unbranded@a.unmarked
non meublé	a.unfurnished
non modifié	a.unmodified
non monté	a.unmounted
non mortel	a.nonfatal
non métallique	a.nonmetallic
non nul	a.nonzero
non numéroté	a.unnumbered
non né	a.unborn
non négatif	a.nonnegative
non observé	a.unobserved
non officiel	a.unofficial
non ordonné	a.unordered
non ouvert	a.unopened
non paramétrique	a.nonparametric
non pardonné	a.unforgiven
non parfumé	a.unscented
non partisan	a.nonpartisan
non pavé	a.unpaved
non peint	a.unpainted
non pertinent	a.irrelevant
non pertinente	a.irrelevant
non planifié	a.unplanned
non plus	ad.either@ad.neither
non pondéré	a.unweighted
non pris en charge	a.unsupported
non professionnel	a.unprofessional
non programmé	a.unscheduled
non protégé	a.unprotected
non prouvé	a.unproven
non préparé	a.unprepared
non public	a.nonpublic
non publié	a.unpublished@a.unreleased
non qualifié	a.unqualified@a.unskilled
non rasé	a.unshaved@a.unshaven
non reconnu	a.unrecognized
non remboursable	a.nonrefundable
non rempli	a.unfilled
non rentable	a.unprofitable
non revêtu	a.uncoated
non réalisé	a.unrealized
non réclamé	a.unclaimed
non réglementé	a.unregulated
non rémunéré	a.unpaid
non répertorié	a.unlisted
non résidentiel	a.nonresidential
non résolu	a.unresolved@a.unsolved
non résolue	a.unresolved
non salé	a.unsalted
non satisfait	a.unmet
non signalé	a.unreported
non signé	a.unsigned
non sollicité	a.unsolicited
non sollicitée	a.unsolicited
non soutenu	a.unsupported
non spécifique	a.nonspecific
non spécifié	a.unspecified
non spécifiée	a.unspecified
non standard	a.nonstandard
non structuré	a.unstructured
non subventionné	a.unsubsidized
non supervisé	a.unsupervised
non surveillé	a.unattended
non sécurisé	a.unsecured
non testé	a.untested
non touché	a.untouched
non traditionnel	a.nontraditional
non traduit	a.untranslated
non traité	a.untreated@a.unprocessed
non trivial	a.nontrivial
non trié	a.unsorted
non verbal	a.nonverbal
non viable	a.unsustainable
non violent	a.nonviolent
non vérifié	a.unaudited@a.unverified
non écrit	a.unwritten
non édité	a.unedited
non éthique	a.unethical
non-conformiste	n+m.maverick
non-conformité	n+f.noncompliance
non-discrimination	n+f.nondiscrimination
non-fiction	n+f.nonfiction
non-fumeur	a.nonsmoking
non-linéarité	n+f.nonlinearity
non-membres	n+m.nonmembers
non-prolifération	n+f.nonproliferation
non-résident	n+m.nonresident
non-résidente	n+f.nonresident
non-sens	n+m.nonsense
non-violence	n+f.nonviolence
nonce	n+m.nonce
nonne	n+f.nun
nonnes	n+f.nuns
nora	n+f.nora
norbert	n+m.norbert
nord	n+m.north@a.north@a.northern
nord-est	n+m.northeast@a.northeast@a.northeastern
nord-ouest	n+m.northwest@a.northwest@a.northwestern
nordique	a.nordic@a.norse@n+m.norse
nordiste	n+m.northerner
norfolk	n+m.norfolk
norma	n+f.norma
normal	a.normal@a+m.normal
normale	a+f.normal
normalement	ad.normally@ad.ordinarily
normales	n+f.normals
normalisant	a.normalizing
normalisation	n+f.standardization@n+f.normalization@n+f.standardisation@n+f.standardizing@n+f.normalisation
normaliser	v.normalize@v.standardize@v.standardizing@v.normalizing
normalisé	v.normalized@a.normalized@v.normalised@a.normalised
normalité	n+f.normality@n+f.normalcy
norman	n+m.norman
normand	a.norman
normandie	n+f.normandy
normatif	a.normative@a.prescriptive
normative	a.normative
norme	n+f.standard@n+f.std@n+f.norm
normes	n+f.standards@n+f.norms
norris	n+m.norris
northampton	n+f.northampton
northamptonshire	n+m.northamptonshire
northrop	n+m.northrop
northumberland	n+m.northumberland
norton	n+m.norton
norvège	n+f.norway@n+f.norge
norvégien	a.norwegian@n+m.norwegian
norwich	n+m.norwich
norépinéphrine	n+f.norepinephrine
nos	n+m.nos
nostalgie	n+f.nostalgia@n+f.longing
nostalgique	a.nostalgic@a.homesick
notable	a.notable@a.noticeable@a.noteworthy
notables	n+m.notables@a.notables
notaire	n+m.notary
notaires	n+m.notaries
notamment	ad.notably
notant	v.grading@v.noting
notarié	v.notarized@a.notarized
notation	n+f.grading@n+f.notation
notations	n+f.notations
note	n+f.rating@n+f.note@v.notes@n+f.grade@n+f.memo@n+f.memorandum@n+f.chit
note de bas de page	n+f.footnote
note de fin	n+f.endnote
note principale	n+f.keynote
noter	v.rate@v.note@v.grade@v.jot
notes	n+f.notes@n+f.ratings@n+m.marks@n+f.grades
notes de bas de page	n+f.footnotes
notifiant	v.notifying
notificateur	n+m.notifier
notification	n+f.notice@n+f.notification
notifications	n+f.notices@n+f.notifications
notifie	v.notifies
notifier	v.notify
notifié	v.notified@a.notified
notion	n+f.notion
notionnel	a.notional
notions	n+f.notions
notoire	a.notorious
notoirement	ad.notoriously@ad.famously
notoriété	n+f.notoriety
notre	pron.our
nottingham	n+m.nottingham
nottinghamshire	n+m.nottinghamshire
noté	a.rated@v.rated@v.noted@a.noted@v.scored
nouage	n+m.knotting
nouer	v.knot@v.knotting
noueux	a.knotted
nouille	n+f.noodle
nouilles	n+f.noodles
nounou	n+f.nanny
nounous	n+f.nannies
nourri	v.fed@v.nurtured@v.nourished@a.nourished
nourricier	a.nurturing
nourrir	v.feed@v.nurture@v.nourish
nourrir à la cuillère	v.spoons
nourrissant	v.feeding@v.nurturing@v.nourishing@a.nourishing
nourrisson	n+m.infant@n+m.suckling
nourrissons	n+m.infants
nourrit	v.feeds
nourriture	n+f.food@n+f.nourishment
nous	pron.we@pron.us@pron.nous
nous-mêmes	pron.ourselves
nouveau	a+m.new@a.novel@a+m.novel
nouveau test	n+m.retest
nouveau venu	n+m.newcomer
nouveau-né	n+m.newborn@a.newborn
nouveau-née	n+f.newborn
nouveau-nés	n+m.newborns@n+m.neonates
nouveauté	n+f.novelty
nouveautés	n+f.novelties
nouveaux arrivants	n+m.newcomers@n+m.entrants
nouveaux mariés	n+m.newlyweds
nouveaux venus	n+m.newcomers
nouvelle	a+f.new@n+f.news@a+f.novel@n+f.novella
nouvelle audition	n+f.rehearing
nouvelle ligne	n+f.newline
nouvelle tentative	n+f.retry
nouvelle venue	n+f.newcomer
nouvelle version	n+f.retelling
nouvellement	ad.newly
nouvellement découvert	a.newfound
nouvelles	n+f.tidings
nouvelles lignes	n+f.newlines
nouvelles tentatives	n+f.retries
noué	v.knotted
nova	n+f.nova
novartis	n+m.novartis
novateur	a.groundbreaking
novation	n+f.novation
novembre	n+m.november@n+m.nov
novice	n+m.novice@n+f.novice@a.novice
novices	n+m.novices
novossibirsk	n+m.novosibirsk
noyade	n+f.drowning
noyau	n+m.core@n+m.kernel@n+m.pit@n+m.nucleus
noyaux	n+m.cores@n+m.nuclei@n+m.kernels
noyer	v.drown
noyer d'Amérique	n+m.hickory
noyé	v.drowned@a.drowned
noé	n+m.noah@n+m.noe
noël	n+m.christmas@n+m.xmas@n+m.noel@n+m.yule
nu	a.nude@a+m.nude@n+m.nude@a.naked@a+m.naked@a.bare@a.undressed
nuage	n+m.cloud
nuages	n+m.clouds
nuageux	a.cloudy@a.overcast
nuance	n+f.nuance
nuancer	v.nuance
nuances	n+f.shades@n+f.nuances
nuancé	a.nuanced
nubien	a.nubian
nucléaire	a.nuclear
nucléation	n+f.nucleation
nucléique	a.nucleic
nucléon	n+m.nucleon
nucléoside	n+m.nucleoside
nucléotide	n+m.nucleotide
nucléotides	n+m.nucleotides
nudisme	n+m.nudism
nudiste	n+m.nudist@a.nudist
nudistes	n+m.nudists
nudité	n+f.nudity
nue	a+f.nude@a+f.naked
nuggets	n+m.nuggets
nuire	v.harm@v.impair@v.detract
nuisance	n+f.nuisance
nuisant	v.harming
nuisible	a.harmful@a.detrimental@a.injurious
nuisibles	n+f.pests
nuit	n+f.night@n+f.nighttime@v.harms@v.impairs
nuits	n+f.nights
nul	a.void@a.null@a+m.null@a.crap@ad.nil@a.lame@a.crappy@a.lousy
nulle	a+f.null
nulle part	ad.nowhere
numismatique	a.numismatic
numéral	a.numeral
numérateur	n+m.numerator
numératie	n+f.numeracy
numérique	a.digital@a.numerical@a.numeric
numériquement	ad.digitally@ad.numerically
numérisant	v.digitizing
numérisation	n+f.scanning@n+f.digitizing@n+f.digitization
numériser	v.digitize
numériseur	n+m.digitizer
numérisé	v.digitized@a.digitized
numéro	n+m.number@n+m.issue
numéro de série	n+m.serial
numéro vert	n+m.freephone
numérologie	n+f.numerology
numéros	n+m.numbers@n+m.nos
numéros de série	n+m.serials
numérotant	v.numbering
numérotation	n+f.numbering
numérote	v.numbers
numéroté	a.numbered@v.numbered
nunavut	n+m.nunavut
nuptial	a.bridal
nuremberg	n+m.nuremberg
nus	n+m.nudes@n+m.nus
nutriment	n+m.nutrient
nutriments	n+m.nutrients
nutritif	a.nutritious@a.nutritive
nutrition	n+f.nutrition
nutritionnel	a.nutritional
nutritionnellement	ad.nutritionally
nutritionniste	n+m.nutritionist@n+f.nutritionist
nutritionnistes	n+m.nutritionists
nylon	n+m.nylon
nylons	n+m.nylons
nymphe	n+f.nymph@n+f.pupa
nymphes	n+f.nymphs
nymphettes	n+f.nymphets
nympho	n+f.nympho
nègre	n+m.negro@a.negro@n+m.nigger
nègres	n+m.negroes
né	v.born@a.born
néanmoins	ad.nevertheless@ad.notwithstanding@ad.nonetheless
néant	n+m.nil@n+m.nothingness
nébuleuse	n+f.nebula
nébuleuses	n+f.nebulae
nébuliseur	n+m.nebulizer
nécessaire	a.needed@v.needed@a.necessary@a.needful
nécessairement	ad.necessarily@ad.perforce
nécessitant	v.requiring@a.necessitating
nécessite	v.requires@v.necessitates
nécessiter	v.require@v.necessitate@v.necessitating
nécessiteux	a.needy
nécessité	n+f.necessity@v.necessitated
nécessités	n+f.necessities
nécrologie	n+m.obituary@n+f.obit
nécrologies	n+f.obituaries@n+f.obits
nécromancien	n+m.necromancer
nécrose	n+f.necrosis
née	a.nee
néerlandais	a.dutch@n+m.dutch@a+m.dutch
néerlandaise	a+f.dutch
néerlande	n+f.netherland
négatif	a.negative@a+m.negative@a.neg
négatifs	n+m.negatives@a.negatives
négation	n+f.negation
négative	a+f.negative
négativement	ad.negatively
négativité	n+f.negativity
néglige	v.overlooks@v.neglects
